+--------------------+--------------------+
|        Word        |        IDF         |
|      officer       |  8.99363467340363  |
|       piping       |  8.99363467340363  |
|       rubber       |  8.99363467340363  |
|      sundress      |  8.99363467340363  |
|       taupe        |  8.99363467340363  |
|      textured      |  8.99363467340363  |
|        tree        |  8.99363467340363  |
|        tube        |  8.99363467340363  |
|         ad         | 9.038086435974462  |
|        apir        | 9.038086435974462  |
|       blank        | 9.038086435974462  |
|      braided       | 9.038086435974462  |
|        buds        | 9.038086435974462  |
|       bulky        | 9.038086435974462  |
|        buzz        | 9.038086435974462  |
|      camisole      | 9.038086435974462  |
|       clean        | 9.038086435974462  |
|        clip        | 9.038086435974462  |
|      concrete      | 9.038086435974462  |
|        cord        | 9.038086435974462  |
|      counter       | 9.038086435974462  |
|      curving       | 9.038086435974462  |
|      drooping      | 9.038086435974462  |
|     electronic     | 9.038086435974462  |
|        flag        | 9.038086435974462  |
|       folks        | 9.038086435974462  |
|       heart        | 9.038086435974462  |
|        lack        | 9.038086435974462  |
|      legging       | 9.038086435974462  |
|        make        | 9.038086435974462  |
|       place        | 9.038086435974462  |
|        plum        | 9.038086435974462  |
|       public       | 9.038086435974462  |
|      purplish      | 9.038086435974462  |
|       really       | 9.038086435974462  |
|      repeated      | 9.038086435974462  |
|       screen       | 9.038086435974462  |
|      similar       | 9.038086435974462  |
|       slight       | 9.038086435974462  |
|        soda        | 9.038086435974462  |
|       suite        | 9.038086435974462  |
|      teenager      | 9.038086435974462  |
|        tiny        | 9.038086435974462  |
|     vertically     | 9.038086435974462  |
|     appearing      | 9.084606451609355  |
|       blues        | 9.084606451609355  |
|       broad        | 9.084606451609355  |
|     completely     | 9.084606451609355  |
|      dragging      | 9.084606451609355  |
|       edged        | 9.084606451609355  |
|       except       | 9.084606451609355  |
|      fashion       | 9.084606451609355  |
|       finger       | 9.084606451609355  |
|       flares       | 9.084606451609355  |
|       guitar       | 9.084606451609355  |
|     hairstyle      | 9.084606451609355  |
|        hall        | 9.084606451609355  |
|       halter       | 9.084606451609355  |
|     highlights     | 9.084606451609355  |
|        jet         | 9.084606451609355  |
|       letter       | 9.084606451609355  |
|       loafer       | 9.084606451609355  |
|       night        | 9.084606451609355  |
|       oblong       | 9.084606451609355  |
|       paints       | 9.084606451609355  |
|      putting       | 9.084606451609355  |
|       ripped       | 9.084606451609355  |
|     shoelaces      | 9.084606451609355  |
|        sign        | 9.084606451609355  |
|       tattoo       | 9.084606451609355  |
|        text        | 9.084606451609355  |
|       things       | 9.084606451609355  |
|       thong        | 9.084606451609355  |
|       upward       | 9.084606451609355  |
|         20         | 9.133396615778787  |
|       apair        | 9.133396615778787  |
|      balance       | 9.133396615778787  |
|       bobbed       | 9.133396615778787  |
|        bold        | 9.133396615778787  |
|       border       | 9.133396615778787  |
|        bowl        | 9.133396615778787  |
|        busy        | 9.133396615778787  |
|      designed      | 9.133396615778787  |
|      distance      | 9.133396615778787  |
|       headed       | 9.133396615778787  |
|       ivory        | 9.133396615778787  |
|      knitted       | 9.133396615778787  |
|       mauve        | 9.133396615778787  |
|         me         | 9.133396615778787  |
|       moves        | 9.133396615778787  |
|      outlined      | 9.133396615778787  |
|      pendant       | 9.133396615778787  |
|      portion       | 9.133396615778787  |
|      quilted       | 9.133396615778787  |
|       simple       | 9.133396615778787  |
|       stance       | 9.133396615778787  |
|      stylish       | 9.133396615778787  |
|        ties        | 9.133396615778787  |
|       topped       | 9.133396615778787  |
|       trees        | 9.133396615778787  |
|       bikini       | 9.184689910166338  |
|      blurred       | 9.184689910166338  |
|        card        | 9.184689910166338  |
|      checking      | 9.184689910166338  |
|    cheerleader     | 9.184689910166338  |
|        dog         | 9.184689910166338  |
|       early        | 9.184689910166338  |
|      envelope      | 9.184689910166338  |
|      exercise      | 9.184689910166338  |
|        fist        | 9.184689910166338  |
|       flight       | 9.184689910166338  |
|        food        | 9.184689910166338  |
|     gladiator      | 9.184689910166338  |
|        hang        | 9.184689910166338  |
|      heavyset      | 9.184689910166338  |
|       larger       | 9.184689910166338  |
|        most        | 9.184689910166338  |
|       mouse        | 9.184689910166338  |
|      overall       | 9.184689910166338  |
|       panels       | 9.184689910166338  |
|        path        | 9.184689910166338  |
|      persons       | 9.184689910166338  |
|       posing       | 9.184689910166338  |
|        rain        | 9.184689910166338  |
|      rainbow       | 9.184689910166338  |
|     reflective     | 9.184689910166338  |
|     scratching     | 9.184689910166338  |
|        shin        | 9.184689910166338  |
|      smaller       | 9.184689910166338  |
|      somewhat      | 9.184689910166338  |
|       stone        | 9.184689910166338  |
|      strings       | 9.184689910166338  |
|      turning       | 9.184689910166338  |
|      upright       | 9.184689910166338  |
|      vehicle       | 9.184689910166338  |
|     waistline      | 9.184689910166338  |
|       wooden       | 9.184689910166338  |
|       barely       | 9.238757131436614  |
|      bearded       | 9.238757131436614  |
|      because       | 9.238757131436614  |
|       binder       | 9.238757131436614  |
|      bleached      | 9.238757131436614  |
|        bows        | 9.238757131436614  |
|      circles       | 9.238757131436614  |
|      cocktail      | 9.238757131436614  |
|       corner       | 9.238757131436614  |
|       crocs        | 9.238757131436614  |
|         do         | 9.238757131436614  |
|       faced        | 9.238757131436614  |
|       floppy       | 9.238757131436614  |
|        gay         | 9.238757131436614  |
|        hems        | 9.238757131436614  |
|       hoody        | 9.238757131436614  |
|      hugging       | 9.238757131436614  |
|       ladies       | 9.238757131436614  |
|      nothing       | 9.238757131436614  |
|        palm        | 9.238757131436614  |
|        park        | 9.238757131436614  |
|       parka        | 9.238757131436614  |
|       partly       | 9.238757131436614  |
|      peeking       | 9.238757131436614  |
|         re         | 9.238757131436614  |
|        rim         | 9.238757131436614  |
|        seem        | 9.238757131436614  |
|      separate      | 9.238757131436614  |
|       shite        | 9.238757131436614  |
|      snickers      | 9.238757131436614  |
|      somebody      | 9.238757131436614  |
|      squares       | 9.238757131436614  |
|       stocky       | 9.238757131436614  |
|      stretch       | 9.238757131436614  |
|      surface       | 9.238757131436614  |
|       sweats       | 9.238757131436614  |
|       sword        | 9.238757131436614  |
|      twenties      | 9.238757131436614  |
|      waisted       | 9.238757131436614  |
|      wording       | 9.238757131436614  |
|     wristband      | 9.238757131436614  |
|      zippers       | 9.238757131436614  |
|      banding       | 9.295915545276562  |
|       brand        | 9.295915545276562  |
|        bus         | 9.295915545276562  |
|       bushes       | 9.295915545276562  |
|       cannot       | 9.295915545276562  |
|      checker       | 9.295915545276562  |
|     connected      | 9.295915545276562  |
|       criss        | 9.295915545276562  |
|      crowded       | 9.295915545276562  |
|      designer      | 9.295915545276562  |
|      diagonal      | 9.295915545276562  |
|       fellow       | 9.295915545276562  |
|      forming       | 9.295915545276562  |
|       great        | 9.295915545276562  |
|      hemline       | 9.295915545276562  |
|       jacked       | 9.295915545276562  |
|        lab         | 9.295915545276562  |
|        late        | 9.295915545276562  |
|       leads        | 9.295915545276562  |
|        lots        | 9.295915545276562  |
|       nearly       | 9.295915545276562  |
|       office       | 9.295915545276562  |
|       others       | 9.295915545276562  |
|       oxford       | 9.295915545276562  |
|      pleaded       | 9.295915545276562  |
|        plus        | 9.295915545276562  |
|       poncho       | 9.295915545276562  |
|       pouch        | 9.295915545276562  |
|       prints       | 9.295915545276562  |
|      probably      | 9.295915545276562  |
|       rifle        | 9.295915545276562  |
|      scooped       | 9.295915545276562  |
|        semi        | 9.295915545276562  |
|       shift        | 9.295915545276562  |
|       shots        | 9.295915545276562  |
|      singing       | 9.295915545276562  |
|       skull        | 9.295915545276562  |
|        snow        | 9.295915545276562  |
|        sock        | 9.295915545276562  |
|       spiked       | 9.295915545276562  |
|      sporting      | 9.295915545276562  |
|     stitching      | 9.295915545276562  |
|    transparent     | 9.295915545276562  |
|       travel       | 9.295915545276562  |
|      unclear       | 9.295915545276562  |
|        yoke        | 9.295915545276562  |
|      anything      | 9.356540167092998  |
|      backside      | 9.356540167092998  |
|      backward      | 9.356540167092998  |
|      bathing       | 9.356540167092998  |
|      bending       | 9.356540167092998  |
|       block        | 9.356540167092998  |
|       bubble       | 9.356540167092998  |
|       buzzed       | 9.356540167092998  |
|       causal       | 9.356540167092998  |
|       check        | 9.356540167092998  |
|     collarless     | 9.356540167092998  |
|      college       | 9.356540167092998  |
|       colour       | 9.356540167092998  |
|     containing     | 9.356540167092998  |
|     decorated      | 9.356540167092998  |
|      document      | 9.356540167092998  |
|       frilly       | 9.356540167092998  |
|      gathered      | 9.356540167092998  |
|        get         | 9.356540167092998  |
|      heading       | 9.356540167092998  |
|        hear        | 9.356540167092998  |
|       layers       | 9.356540167092998  |
|    lightweight     | 9.356540167092998  |
|     motorcycle     | 9.356540167092998  |
|        pace        | 9.356540167092998  |
|        pea         | 9.356540167092998  |
|      pigtails      | 9.356540167092998  |
|      speckled      | 9.356540167092998  |
|        star        | 9.356540167092998  |
|      striding      | 9.356540167092998  |
|      striping      | 9.356540167092998  |
|      surgical      | 9.356540167092998  |
|        take        | 9.356540167092998  |
|      tanktop       | 9.356540167092998  |
|       tanned       | 9.356540167092998  |
|        time        | 9.356540167092998  |
|       train        | 9.356540167092998  |
|        wife        | 9.356540167092998  |
|        wind        | 9.356540167092998  |
|        wool        | 9.356540167092998  |
|       zebra        | 9.356540167092998  |
|      addition      | 9.421078688230569  |
|      backless      | 9.421078688230569  |
|        bar         | 9.421078688230569  |
|     beautiful      | 9.421078688230569  |
|        bill        | 9.421078688230569  |
|       blades       | 9.421078688230569  |
|       bowtie       | 9.421078688230569  |
|        city        | 9.421078688230569  |
|     clipboard      | 9.421078688230569  |
|       cloak        | 9.421078688230569  |
|       clogs        | 9.421078688230569  |
|     clutching      | 9.421078688230569  |
|       dance        | 9.421078688230569  |
|     distressed     | 9.421078688230569  |
|       drapes       | 9.421078688230569  |
|       forest       | 9.421078688230569  |
|      forwards      | 9.421078688230569  |
|       gauzy        | 9.421078688230569  |
|        golf        | 9.421078688230569  |
|        got         | 9.421078688230569  |
|        hit         | 9.421078688230569  |
|       lunch        | 9.421078688230569  |
|        mesh        | 9.421078688230569  |
|       messy        | 9.421078688230569  |
|      numbers       | 9.421078688230569  |
|      panties       | 9.421078688230569  |
|       pedal        | 9.421078688230569  |
|       pepper       | 9.421078688230569  |
|       pleats       | 9.421078688230569  |
|       points       | 9.421078688230569  |
|    professional    | 9.421078688230569  |
|        rod         | 9.421078688230569  |
|        rof         | 9.421078688230569  |
|        rust        | 9.421078688230569  |
|       sandy        | 9.421078688230569  |
|       shadow       | 9.421078688230569  |
|       slack        | 9.421078688230569  |
|      slanting      | 9.421078688230569  |
|       slants       | 9.421078688230569  |
|     sleevless      | 9.421078688230569  |
|       smock        | 9.421078688230569  |
|       string       | 9.421078688230569  |
|        swim        | 9.421078688230569  |
|       swoosh       | 9.421078688230569  |
|       tails        | 9.421078688230569  |
|        tips        | 9.421078688230569  |
|        acid        | 9.490071559717519  |
|         am         | 9.490071559717519  |
|       among        | 9.490071559717519  |
|         ap         | 9.490071559717519  |
|       armor        | 9.490071559717519  |
|       bodice       | 9.490071559717519  |
|      booties       | 9.490071559717519  |
|       bucket       | 9.490071559717519  |
|       camel        | 9.490071559717519  |
|       chair        | 9.490071559717519  |
|     characters     | 9.490071559717519  |
|      children      | 9.490071559717519  |
|      chinese       | 9.490071559717519  |
|       combed       | 9.490071559717519  |
|    comfortable     | 9.490071559717519  |
|     decoration     | 9.490071559717519  |
|      doorway       | 9.490071559717519  |
|      evening       | 9.490071559717519  |
|      exposing      | 9.490071559717519  |
|       faint        | 9.490071559717519  |
|       fairly       | 9.490071559717519  |
|       fenced       | 9.490071559717519  |
|      flapped       | 9.490071559717519  |
|       glove        | 9.490071559717519  |
|       goatee       | 9.490071559717519  |
|      greying       | 9.490071559717519  |
|      handled       | 9.490071559717519  |
|         hi         | 9.490071559717519  |
|       hills        | 9.490071559717519  |
|      hispanic      | 9.490071559717519  |
|       holder       | 9.490071559717519  |
|        home        | 9.490071559717519  |
|       house        | 9.490071559717519  |
|    illustration    | 9.490071559717519  |
|        inch        | 9.490071559717519  |
|      insignia      | 9.490071559717519  |
|     instrument     | 9.490071559717519  |
|        lean        | 9.490071559717519  |
|      medical       | 9.490071559717519  |
|       mickey       | 9.490071559717519  |
|        mop         | 9.490071559717519  |
|        more        | 9.490071559717519  |
|      outward       | 9.490071559717519  |
|       padded       | 9.490071559717519  |
|        pai         | 9.490071559717519  |
|        pin         | 9.490071559717519  |
|       romper       | 9.490071559717519  |
|        salt        | 9.490071559717519  |
|      sequined      | 9.490071559717519  |
|      sholder       | 9.490071559717519  |
|     strolling      | 9.490071559717519  |
|      tattoos       | 9.490071559717519  |
|       think        | 9.490071559717519  |
|        tile        | 9.490071559717519  |
|       toting       | 9.490071559717519  |
|       touch        | 9.490071559717519  |
|       waking       | 9.490071559717519  |
|      workout       | 9.490071559717519  |
|      wrinkle       | 9.490071559717519  |
|       accent       | 9.564179531871241  |
|     adjusting      | 9.564179531871241  |
|       beaded       | 9.564179531871241  |
|       before       | 9.564179531871241  |
|       blacks       | 9.564179531871241  |
|      bricked       | 9.564179531871241  |
|      closure       | 9.564179531871241  |
|    contrasting     | 9.564179531871241  |
|       crook        | 9.564179531871241  |
|       cutoff       | 9.564179531871241  |
|      descends      | 9.564179531871241  |
|        dirt        | 9.564179531871241  |
|        even        | 9.564179531871241  |
|     extremely      | 9.564179531871241  |
|        four        | 9.564179531871241  |
|        free        | 9.564179531871241  |
|       fully        | 9.564179531871241  |
|      hairline      | 9.564179531871241  |
|     headdress      | 9.564179531871241  |
|      herself       | 9.564179531871241  |
|      japanese      | 9.564179531871241  |
|        juts        | 9.564179531871241  |
|       lapels       | 9.564179531871241  |
|        less        | 9.564179531871241  |
|       lilac        | 9.564179531871241  |
|        log         | 9.564179531871241  |
|        much        | 9.564179531871241  |
|       nikes        | 9.564179531871241  |
|       opaque       | 9.564179531871241  |
|       parcel       | 9.564179531871241  |
|       phones       | 9.564179531871241  |
|        pick        | 9.564179531871241  |
|      position      | 9.564179531871241  |
|       raglan       | 9.564179531871241  |
|       rather       | 9.564179531871241  |
|      reveals       | 9.564179531871241  |
|       ruffle       | 9.564179531871241  |
|        sea         | 9.564179531871241  |
|       second       | 9.564179531871241  |
|       shaven       | 9.564179531871241  |
|       sheath       | 9.564179531871241  |
|      slipper       | 9.564179531871241  |
|       spiky        | 9.564179531871241  |
|      stiletto      | 9.564179531871241  |
|      stocking      | 9.564179531871241  |
|       suede        | 9.564179531871241  |
|       tones        | 9.564179531871241  |
|        tray        | 9.564179531871241  |
|       trying       | 9.564179531871241  |
|        vans        | 9.564179531871241  |
|       violet       | 9.564179531871241  |
|       years        | 9.564179531871241  |
|    alternating     | 9.644222239544778  |
|      backback      | 9.644222239544778  |
|       beach        | 9.644222239544778  |
|       belly        | 9.644222239544778  |
|        bird        | 9.644222239544778  |
|       bowed        | 9.644222239544778  |
|       braids       | 9.644222239544778  |
|      breaker       | 9.644222239544778  |
|      buckles       | 9.644222239544778  |
|     buildings      | 9.644222239544778  |
|     butterfly      | 9.644222239544778  |
|      clapping      | 9.644222239544778  |
|      clearly       | 9.644222239544778  |
|     complected     | 9.644222239544778  |
|      complete      | 9.644222239544778  |
|      consists      | 9.644222239544778  |
|      corridor      | 9.644222239544778  |
|    description     | 9.644222239544778  |
|      directly      | 9.644222239544778  |
|       doesn        | 9.644222239544778  |
|        dye         | 9.644222239544778  |
|        far         | 9.644222239544778  |
|     gentlemen      | 9.644222239544778  |
|       giant        | 9.644222239544778  |
|        good        | 9.644222239544778  |
|      grasping      | 9.644222239544778  |
|       grassy       | 9.644222239544778  |
|      hawaiian      | 9.644222239544778  |
|      hunched       | 9.644222239544778  |
|      includes      | 9.644222239544778  |
|        ish         | 9.644222239544778  |
|      jewelry       | 9.644222239544778  |
|       label        | 9.644222239544778  |
|       lapel        | 9.644222239544778  |
|       leaves       | 9.644222239544778  |
|       lenght       | 9.644222239544778  |
|    longsleeved     | 9.644222239544778  |
|        mark        | 9.644222239544778  |
|        mary        | 9.644222239544778  |
|        maxi        | 9.644222239544778  |
|        pad         | 9.644222239544778  |
|     paperwork      | 9.644222239544778  |
|        pass        | 9.644222239544778  |
|       petite       | 9.644222239544778  |
|    photographer    | 9.644222239544778  |
|       pinned       | 9.644222239544778  |
|       plants       | 9.644222239544778  |
|      plunging      | 9.644222239544778  |
|       point        | 9.644222239544778  |
|       pointy       | 9.644222239544778  |
|     portfolio      | 9.644222239544778  |
|        pose        | 9.644222239544778  |
|        pure        | 9.644222239544778  |
|      quarters      | 9.644222239544778  |
|       rings        | 9.644222239544778  |
|      rucksack      | 9.644222239544778  |
|     scrunchie      | 9.644222239544778  |
|        shop        | 9.644222239544778  |
|    shoulderbag     | 9.644222239544778  |
|     sideburns      | 9.644222239544778  |
|       skulls       | 9.644222239544778  |
|      slicked       | 9.644222239544778  |
|       sloped       | 9.644222239544778  |
|     smartphone     | 9.644222239544778  |
|      smoking       | 9.644222239544778  |
|      swearing      | 9.644222239544778  |
|      symbols       | 9.644222239544778  |
|      tailored      | 9.644222239544778  |
|        torn        | 9.644222239544778  |
|       trunks       | 9.644222239544778  |
|        turn        | 9.644222239544778  |
|        updo        | 9.644222239544778  |
|      upwards       | 9.644222239544778  |
|       whose        | 9.644222239544778  |
|    accompanied     | 9.731233616534407  |
|        afro        | 9.731233616534407  |
|       alone        | 9.731233616534407  |
|      bandana       | 9.731233616534407  |
|      barrette      | 9.731233616534407  |
|       bench        | 9.731233616534407  |
|       beret        | 9.731233616534407  |
|       blends       | 9.731233616534407  |
|      blocked       | 9.731233616534407  |
|       blocks       | 9.731233616534407  |
|       brace        | 9.731233616534407  |
|      breasted      | 9.731233616534407  |
|      bunched       | 9.731233616534407  |
|       burnt        | 9.731233616534407  |
|       carpet       | 9.731233616534407  |
|       caught       | 9.731233616534407  |
|    checkerboard    | 9.731233616534407  |
|       chubby       | 9.731233616534407  |
|      cinched       | 9.731233616534407  |
|        clad        | 9.731233616534407  |
|       clasps       | 9.731233616534407  |
|      climbing      | 9.731233616534407  |
|      clipped       | 9.731233616534407  |
|      clothed       | 9.731233616534407  |
|       combat       | 9.731233616534407  |
|     crosswalk      | 9.731233616534407  |
|       crotch       | 9.731233616534407  |
|      dangling      | 9.731233616534407  |
|       decal        | 9.731233616534407  |
|       deeply       | 9.731233616534407  |
|        drum        | 9.731233616534407  |
|        due         | 9.731233616534407  |
|      features      | 9.731233616534407  |
|       flare        | 9.731233616534407  |
|        gal         | 9.731233616534407  |
|        gear        | 9.731233616534407  |
|      halfway       | 9.731233616534407  |
|       hooked       | 9.731233616534407  |
|        ice         | 9.731233616534407  |
|        jump        | 9.731233616534407  |
|      keeping       | 9.731233616534407  |
|       kitten       | 9.731233616534407  |
|       least        | 9.731233616534407  |
|        let         | 9.731233616534407  |
|      lettered      | 9.731233616534407  |
|        mail        | 9.731233616534407  |
|      marbled       | 9.731233616534407  |
|       marks        | 9.731233616534407  |
|       motion       | 9.731233616534407  |
|     moustache      | 9.731233616534407  |
|     necklaces      | 9.731233616534407  |
|      overlay       | 9.731233616534407  |
|       patter       | 9.731233616534407  |
|      pattered      | 9.731233616534407  |
|        pig         | 9.731233616534407  |
|      pladded       | 9.731233616534407  |
|       pretty       | 9.731233616534407  |
|     rectangle      | 9.731233616534407  |
|      relaxed       | 9.731233616534407  |
|       runway       | 9.731233616534407  |
|      setting       | 9.731233616534407  |
|      shadows       | 9.731233616534407  |
|     silhouette     | 9.731233616534407  |
|       silky        | 9.731233616534407  |
|       sleave       | 9.731233616534407  |
|      spandex       | 9.731233616534407  |
|       sporty       | 9.731233616534407  |
|       spread       | 9.731233616534407  |
|      squared       | 9.731233616534407  |
|     staircase      | 9.731233616534407  |
|      summery       | 9.731233616534407  |
|       swept        | 9.731233616534407  |
|         th         | 9.731233616534407  |
|        then        | 9.731233616534407  |
|      thinning      | 9.731233616534407  |
|       thumb        | 9.731233616534407  |
|       tiled        | 9.731233616534407  |
|       tilts        | 9.731233616534407  |
|        tool        | 9.731233616534407  |
|   unidentifiable   | 9.731233616534407  |
|      waering       | 9.731233616534407  |
|       waits        | 9.731233616534407  |
|       waling       | 9.731233616534407  |
|      whitish       | 9.731233616534407  |
|       whole        | 9.731233616534407  |
|    windbreaker     | 9.731233616534407  |
|       would        | 9.731233616534407  |
|        yard        | 9.731233616534407  |
|      abdomen       | 9.826543796338733  |
|     accessory      | 9.826543796338733  |
|       after        | 9.826543796338733  |
|      angular       | 9.826543796338733  |
|        art         | 9.826543796338733  |
|      ascends       | 9.826543796338733  |
|        ash         | 9.826543796338733  |
|     attention      | 9.826543796338733  |
|     backpacks      | 9.826543796338733  |
|        bang        | 9.826543796338733  |
|        bear        | 9.826543796338733  |
|       beater       | 9.826543796338733  |
|       bikes        | 9.826543796338733  |
|      blanket       | 9.826543796338733  |
|        blur        | 9.826543796338733  |
|       boxes        | 9.826543796338733  |
|      british       | 9.826543796338733  |
|       browns       | 9.826543796338733  |
|        cast        | 9.826543796338733  |
|      clasping      | 9.826543796338733  |
|      clenched      | 9.826543796338733  |
|     companion      | 9.826543796338733  |
|    construction    | 9.826543796338733  |
|        curb        | 9.826543796338733  |
|       dances       | 9.826543796338733  |
|        deck        | 9.826543796338733  |
|    decorations     | 9.826543796338733  |
|     descending     | 9.826543796338733  |
|       detail       | 9.826543796338733  |
|     directions     | 9.826543796338733  |
|      drawing       | 9.826543796338733  |
|       droopy       | 9.826543796338733  |
|      elastic       | 9.826543796338733  |
|   embellishments   | 9.826543796338733  |
|    fashionable     | 9.826543796338733  |
|      females       | 9.826543796338733  |
|       flows        | 9.826543796338733  |
|      friends       | 9.826543796338733  |
|        gate        | 9.826543796338733  |
|      gingham       | 9.826543796338733  |
|      groomed       | 9.826543796338733  |
|       hidden       | 9.826543796338733  |
|      himself       | 9.826543796338733  |
|     important      | 9.826543796338733  |
|       inner        | 9.826543796338733  |
|        ipod        | 9.826543796338733  |
|        jane        | 9.826543796338733  |
|        jug         | 9.826543796338733  |
|         la         | 9.826543796338733  |
|      laughing      | 9.826543796338733  |
|       logos        | 9.826543796338733  |
|         ma         | 9.826543796338733  |
|       melon        | 9.826543796338733  |
|       mixed        | 9.826543796338733  |
|        nape        | 9.826543796338733  |
|        now         | 9.826543796338733  |
|       nylons       | 9.826543796338733  |
|      obscured      | 9.826543796338733  |
|    outstretched    | 9.826543796338733  |
|      paisley       | 9.826543796338733  |
|       parked       | 9.826543796338733  |
|       party        | 9.826543796338733  |
|     patchwork      | 9.826543796338733  |
|      peasant       | 9.826543796338733  |
|     photograph     | 9.826543796338733  |
|       pinks        | 9.826543796338733  |
|     positioned     | 9.826543796338733  |
|       poster       | 9.826543796338733  |
|      pushers       | 9.826543796338733  |
|      raincoat      | 9.826543796338733  |
|        ray         | 9.826543796338733  |
|       ready        | 9.826543796338733  |
|       reveal       | 9.826543796338733  |
|        rips        | 9.826543796338733  |
|       roses        | 9.826543796338733  |
|        row         | 9.826543796338733  |
|      scooter       | 9.826543796338733  |
|       sliver       | 9.826543796338733  |
|        snug        | 9.826543796338733  |
|       space        | 9.826543796338733  |
|      stairway      | 9.826543796338733  |
|     stretched      | 9.826543796338733  |
|       subway       | 9.826543796338733  |
|      support       | 9.826543796338733  |
|        sure        | 9.826543796338733  |
|      tapered       | 9.826543796338733  |
|        tear        | 9.826543796338733  |
|       teens        | 9.826543796338733  |
|       tinted       | 9.826543796338733  |
|      triangle      | 9.826543796338733  |
|        wars        | 9.826543796338733  |
|      watching      | 9.826543796338733  |
|        wet         | 9.826543796338733  |
|      wheeling      | 9.826543796338733  |
|        wit         | 9.826543796338733  |
|       zigzag       | 9.826543796338733  |
|       argyle       |  9.93190431199656  |
|       backs        |  9.93190431199656  |
|        bars        |  9.93190431199656  |
|        bath        |  9.93190431199656  |
|      bathrobe      |  9.93190431199656  |
|        bell        |  9.93190431199656  |
|       bunch        |  9.93190431199656  |
|     camoflauge     |  9.93190431199656  |
|       canned       |  9.93190431199656  |
|     cardboard      |  9.93190431199656  |
|       carpi        |  9.93190431199656  |
|      carriage      |  9.93190431199656  |
|       class        |  9.93190431199656  |
|        cold        |  9.93190431199656  |
|      coloured      |  9.93190431199656  |
|    compartments    |  9.93190431199656  |
|        cone        |  9.93190431199656  |
|       curls        |  9.93190431199656  |
|    destination     |  9.93190431199656  |
|      draping       |  9.93190431199656  |
|        drop        |  9.93190431199656  |
|        dull        |  9.93190431199656  |
|       earbud       |  9.93190431199656  |
|      electric      |  9.93190431199656  |
|      ensemble      |  9.93190431199656  |
|      entrance      |  9.93190431199656  |
|      exposes       |  9.93190431199656  |
|      fastened      |  9.93190431199656  |
|       flesh        |  9.93190431199656  |
|      folding       |  9.93190431199656  |
|       frayed       |  9.93190431199656  |
|       fringe       |  9.93190431199656  |
|      garbage       |  9.93190431199656  |
|      glassess      |  9.93190431199656  |
|     goldenrod      |  9.93190431199656  |
|         ha         |  9.93190431199656  |
|        heal        |  9.93190431199656  |
|       hijab        |  9.93190431199656  |
|        hoop        |  9.93190431199656  |
|     hurriedly      |  9.93190431199656  |
|       images       |  9.93190431199656  |
|       indigo       |  9.93190431199656  |
|       kakhi        |  9.93190431199656  |
|        lawn        |  9.93190431199656  |
|       laying       |  9.93190431199656  |
|      lipstick      |  9.93190431199656  |
|        lite        |  9.93190431199656  |
|        love        |  9.93190431199656  |
|        map         |  9.93190431199656  |
|       mature       |  9.93190431199656  |
|       nicely       |  9.93190431199656  |
|      openings      |  9.93190431199656  |
|      orangey       |  9.93190431199656  |
|      packages      |  9.93190431199656  |
|       paint        |  9.93190431199656  |
|       pairs        |  9.93190431199656  |
|      parking       |  9.93190431199656  |
|       pixie        |  9.93190431199656  |
|       places       |  9.93190431199656  |
|       poker        |  9.93190431199656  |
|     ponytails      |  9.93190431199656  |
|       poofy        |  9.93190431199656  |
|       purses       |  9.93190431199656  |
|       redish       |  9.93190431199656  |
|        rims        |  9.93190431199656  |
|       scene        |  9.93190431199656  |
|        seat        |  9.93190431199656  |
|      sections      |  9.93190431199656  |
|     separated      |  9.93190431199656  |
|       sheet        |  9.93190431199656  |
|       shins        |  9.93190431199656  |
|        silk        |  9.93190431199656  |
|        sirt        |  9.93190431199656  |
|      slouchy       |  9.93190431199656  |
|      someones      |  9.93190431199656  |
|      sparkles      |  9.93190431199656  |
|       stair        |  9.93190431199656  |
|       stole        |  9.93190431199656  |
|      strides       |  9.93190431199656  |
|      teeshirt      |  9.93190431199656  |
|       thrown       |  9.93190431199656  |
|      tightly       |  9.93190431199656  |
|        toy         |  9.93190431199656  |
|       trash        |  9.93190431199656  |
|       trophy       |  9.93190431199656  |
|       turban       |  9.93190431199656  |
|       twists       |  9.93190431199656  |
|        used        |  9.93190431199656  |
|      vibrant       |  9.93190431199656  |
|        warm        |  9.93190431199656  |
|       waste        |  9.93190431199656  |
|       weapon       |  9.93190431199656  |
|       wearng       |  9.93190431199656  |
|      weather       |  9.93190431199656  |
|     wheelchair     |  9.93190431199656  |
|       whites       |  9.93190431199656  |
|        wine        |  9.93190431199656  |
|        wore        |  9.93190431199656  |
|       worker       |  9.93190431199656  |
|       woven        |  9.93190431199656  |
|      accented      | 10.049687347652942 |
|     accordion      | 10.049687347652942 |
|        ants        | 10.049687347652942 |
|    approaching     | 10.049687347652942 |
|        aren        | 10.049687347652942 |
|     ballerina      | 10.049687347652942 |
|      bandanna      | 10.049687347652942 |
|       basic        | 10.049687347652942 |
|       beads        | 10.049687347652942 |
|       blade        | 10.049687347652942 |
|      bottled       | 10.049687347652942 |
|      bouquet       | 10.049687347652942 |
|        boys        | 10.049687347652942 |
|       bridge       | 10.049687347652942 |
|       built        | 10.049687347652942 |
|      bulging       | 10.049687347652942 |
|       bundle       | 10.049687347652942 |
|       burns        | 10.049687347652942 |
|        cami        | 10.049687347652942 |
